"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",77966,75789,3942,1358
"Tolerant",77246,87788,10736,1219
"Vulnerable",2317,23266,196398,3315
"Unclassified",1649,5031,16437,414970
