"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",6805,2059,753,802
"Tolerant",3687,50192,26520,1940
"Vulnerable",954,19780,131697,1188
"Unclassified",1989,728,7644,72951
