"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",3479,299,748,4056
"Tolerant",1836,36578,29882,4937
"Vulnerable",2027,19694,104927,18091
"Unclassified",8947,3059,12324,78805
