"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",13,26,885,62,419
"GM",898,68758,250219,6189,26772
"Tolerant",1669,304422,214478,29444,41323
"Vulnerable",488,9765,32395,257429,94762
"Unclassified",788,32884,38860,165389,402906
