"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",3604,776,276,1060,352
"GM",567,1617,195,865,558
"Tolerant",1589,906,316,1150,845
"Vulnerable",2204,1526,286,4654,813
"Unclassified",763,403,308,2464,85607
