"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",102,9,380,953,682
"GM",16,42,180,199,103
"Tolerant",977,821,73817,21375,12082
"Vulnerable",1033,250,21572,129814,36654
"Unclassified",1280,195,8875,33152,95948
