"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",100161,2644,149,844,67880
"GM",2375,7881,637,50,2428
"Tolerant",1160,1414,220,8,698
"Vulnerable",2299,34,14,4217,4504
"Unclassified",173796,4050,853,4074,352051
