"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",32624,752614,10063,21043
"Tolerant",828021,252444,81197,18048
"Vulnerable",8394,61840,28768,36817
"Unclassified",38057,47059,44813,719942
