"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",46717,871943,7082,51223
"Tolerant",717967,238351,58461,58413
"Vulnerable",6523,26083,19634,19378
"Unclassified",45137,43333,50642,720857
