"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",64333,805425,4188,103848
"Tolerant",875214,212810,28692,61212
"Vulnerable",4170,14370,21362,54453
"Unclassified",33248,40587,17376,640456
