"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,11,57,16,339
"GM",3,8462,139858,1409,7363
"Tolerant",61,135243,475882,12938,50276
"Vulnerable",2,1123,19551,54015,28711
"Unclassified",81,9189,80605,33293,251492
