"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,15,4,0,24
"GM",3,8013,11464,17,2845
"Tolerant",10,11608,4009,14,4630
"Vulnerable",0,31,7,44,583
"Unclassified",19,3202,2210,314,21539
