"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",23087,267585,5833,11127
"GM",1,3,11,0
"Tolerant",260268,127130,149089,9876
"Vulnerable",11075,150097,619190,22740
"Unclassified",34276,19707,44292,199055
