"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",6870,2439,2604,7354
"GM",0,0,0,1
"Tolerant",887,58762,26759,9576
"Vulnerable",2825,20594,85464,71625
"Unclassified",10389,7379,30486,91470
