"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",10478,1473,2970,3943
"Tolerant",1743,45465,29242,2301
"Vulnerable",3134,28550,137269,19678
"Unclassified",796,2002,12606,133834
