"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,0,4
"GM",1,16583,22212,11,7464
"Tolerant",2,18521,2935,6,5710
"Vulnerable",0,114,48,160,85
"Unclassified",37,10557,7956,170,479302
