"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,1,4,8
"GM",12,13754,368365,2648,11621
"Tolerant",33,346209,168198,7912,14692
"Vulnerable",3,1444,10801,12120,3732
"Unclassified",33,9225,18770,16586,36931
