"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",788,9,1090,135,608
"GM",1116,126,4500,223,218
"Tolerant",89115,2236,314234,10333,9786
"Vulnerable",5729,275,13057,31352,100121
"Unclassified",4072,331,18709,34594,247741
