"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",26370,411857,13016,11742
"GM",0,1,0,0
"Tolerant",384121,347266,70042,38615
"Vulnerable",9388,51187,398117,169318
"Unclassified",1948,23892,140560,594982
