"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",169,458,4551,366,3726
"GM",1088,73336,293085,7649,205897
"Tolerant",5294,212357,167508,23212,461213
"Vulnerable",157,1698,13108,79487,34823
"Unclassified",2465,24690,68939,241078,736434
