"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",5577,620200,4605,4375
"GM",0,1,0,0
"Tolerant",631174,1375761,621714,33679
"Vulnerable",8446,627912,42011,38590
"Unclassified",37944,127962,34640,536179
