"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",7524,0,662513,1909,47640
"GM",0,0,3,10,24
"Tolerant",680106,0,1216817,555706,250522
"Vulnerable",7137,3,501091,22188,90636
"Unclassified",13570,1,64224,8171,620975
