"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1,1,2,5
"GM",49276,544730,577,6012
"Tolerant",569395,242767,810,9483
"Vulnerable",150,407,2035,1660
"Unclassified",5749,16092,2052,64020
