"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,68,58,22,3
"GM",220,123752,369440,2725,3483
"Tolerant",113,374898,88305,2528,2208
"Vulnerable",32,1483,2396,4084,909
"Unclassified",16,7925,4323,829,180047
