"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",33,36,22,243,488
"GM",64,1680,144,294,211
"Tolerant",125,176,826,703,694
"Vulnerable",197,255,1029,72638,7355
"Unclassified",354,871,1317,8451,15598
