"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",53520,947602,55729,46382
"Tolerant",828143,367406,209266,56897
"Vulnerable",27806,159402,123830,77787
"Unclassified",11096,27646,131517,555373
