"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",48921,905342,5593,45444
"Tolerant",923628,295417,69604,32043
"Vulnerable",11516,52692,35851,41042
"Unclassified",38683,69584,35978,1068064
