"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",1280,719,824,3134
"Tolerant",1910,3645,2207,13305
"Vulnerable",615,1004,196937,20663
"Unclassified",4005,2465,8950,192366
