"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",206,84,409,4220
"GM",0,0,0,3
"Tolerant",121,616,562,4114
"Vulnerable",274,789,45498,47824
"Unclassified",1524,2414,91040,145548
