"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,151
"GM",0,0,0,3
"Tolerant",0,0,13,317
"Vulnerable",0,0,929,2170
"Unclassified",26,78,9225,12194
