"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",912,3173,1554,1319
"Tolerant",3582,4832,7169,2010
"Vulnerable",153,1534,156174,75316
"Unclassified",116,1748,64513,386656
