"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",672,3680,667,14842
"Tolerant",3225,7221,6954,14772
"Vulnerable",450,9550,86111,272359
"Unclassified",2611,6974,35120,245553
