"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",5,88,13,7,74
"GM",79,24608,112397,6268,16459
"Tolerant",123,125222,112349,8919,16360
"Vulnerable",4,2559,6731,26953,19547
"Unclassified",283,7652,13949,33905,142676
