"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,1,0
"GM",11,10,26,188
"Tolerant",17,15,55,246
"Vulnerable",22,35,1748,11137
"Unclassified",178,179,7362,28135
