"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,7
"GM",250,266,45,688
"Tolerant",344,85,33,275
"Vulnerable",85,32,4157,13524
"Unclassified",327,203,6706,22338
