"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",5,239,404,423,988
"GM",85,13338,40094,5117,4643
"Tolerant",91,36798,34105,6655,5069
"Vulnerable",189,3392,13682,162802,49481
"Unclassified",81,4043,8612,30496,27711
