"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",18,16,25,7,77
"GM",6,69579,341909,1448,8259
"Tolerant",8,335538,59862,593,6741
"Vulnerable",8,1089,1496,7300,3767
"Unclassified",69,6940,7382,3181,38693
