"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",4,0,1,51,257
"GM",0,0,0,9,13
"Tolerant",0,1,7,61,102
"Vulnerable",28,8,17,9172,2692
"Unclassified",100,35,107,3227,5462
