"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",34963,13164,12023,20070
"Tolerant",5108,117726,72311,3224
"Vulnerable",5251,78558,262040,21500
"Unclassified",15596,12705,27449,279752
