"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",10910,2328,5047,19960
"Tolerant",4166,119898,80224,29711
"Vulnerable",2189,44625,215450,50727
"Unclassified",19706,14781,46452,315266
