"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",14820,2507,3276,53631
"GM",6,16,9,28
"Tolerant",3721,129672,54472,25982
"Vulnerable",3093,65390,186236,47207
"Unclassified",16605,36414,68998,269357
