"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",24707,1610,1237,2450,18963
"GM",4606,39316,15113,495,1359
"Tolerant",1490,9159,3207,175,868
"Vulnerable",17384,1605,381,37252,19901
"Unclassified",51286,1936,638,10304,111998
