"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,3624,3237,1904,150
"GM",1,32960,150711,8855,2867
"Tolerant",0,175016,34186,13621,1941
"Vulnerable",0,5662,3478,39009,14566
"Unclassified",4,3460,3479,13585,371477
