"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",72,297,1053,2572
"GM",2,266,192,492
"Tolerant",271,34360,34793,22901
"Vulnerable",511,29310,58226,64989
"Unclassified",901,19321,42291,167941
