"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",279,303,1103,1909
"Tolerant",2658,26979,24736,17870
"Vulnerable",5360,26600,82618,35715
"Unclassified",4020,15855,27885,206871
