"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",63,29,327,33,135
"GM",102,23136,223273,874,3204
"Tolerant",61,243798,359455,2698,13760
"Vulnerable",8,988,3312,35941,10330
"Unclassified",478,3257,11455,27441,61892
