"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",10523,1127,806,2006,8797
"GM",336,3072,377,552,438
"Tolerant",521,1706,1130,263,976
"Vulnerable",2216,298,57,7727,3581
"Unclassified",11573,1333,839,9668,75017
