"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,4
"GM",687,220,1,699
"Tolerant",345,203,0,507
"Vulnerable",0,0,0,6
"Unclassified",1063,553,38,79049
