"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",566,14,445,2238,1116
"GM",28,82,308,60,46
"Tolerant",912,303,9448,5482,2674
"Vulnerable",5368,107,6091,87791,21293
"Unclassified",2688,50,1869,12936,16220
