"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",5683,5334,4633,16035
"Tolerant",5175,22445,27932,8237
"Vulnerable",3013,22000,134429,44905
"Unclassified",28332,10909,74474,142729
