"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",5945,2796,3314,981
"Tolerant",4668,22978,24300,1474
"Vulnerable",3633,29084,203217,13794
"Unclassified",2921,4131,32135,200894
