"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1566,559,40,1011
"GM",72796,120979,1239,20127
"Tolerant",103312,6978,775,10034
"Vulnerable",2034,1097,2930,16122
"Unclassified",12049,10933,5282,57016
