"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",23702,17345,14318,3365
"Tolerant",4603,283330,174967,7137
"Vulnerable",3691,164803,455681,11466
"Unclassified",3461,2307,5783,126165
