"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",21478,10219,5002,12789
"Tolerant",7179,318250,183919,10424
"Vulnerable",7106,145435,388816,14900
"Unclassified",11442,10948,27293,126924
