"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",8,0,19,7,10
"GM",189,7023,7318,608,99
"Tolerant",291,8846,41478,3958,1010
"Vulnerable",141,2998,8931,131155,981
"Unclassified",186,1534,2217,4494,80806
