"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",5697,13,70720,795,49
"GM",148,6,3297,17,6
"Tolerant",68098,2653,293440,5235,2111
"Vulnerable",616,1,3530,10518,181
"Unclassified",975,10,7296,763,66777
