"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",17,1352,1296,46,2519
"GM",177,40345,4316,158,5362
"Tolerant",71,4570,2221,98,1695
"Vulnerable",13,250,298,1321,7060
"Unclassified",696,9115,1377,3445,34397
