"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,1,11,0,0
"GM",6,28235,597407,960,1325
"Tolerant",1,618165,140051,2172,1009
"Vulnerable",0,636,1566,5015,1474
"Unclassified",0,717,966,1244,60575
