"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,4
"GM",20498,576052,299,5594
"Tolerant",570366,186291,325,7473
"Vulnerable",662,733,2091,1298
"Unclassified",8923,13876,642,66409
