"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",3311,51682,4623,5169
"Tolerant",77122,65207,23862,18038
"Vulnerable",3094,27064,141148,9145
"Unclassified",3991,12543,12392,143022
