"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",5316,75552,4613,5522
"Tolerant",52509,67865,25388,13256
"Vulnerable",1342,23770,138214,10756
"Unclassified",5618,17042,12236,142414
