"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",109588,702318,9299,49770
"Tolerant",662944,240854,23577,51036
"Vulnerable",18761,14909,36566,27535
"Unclassified",112098,57544,29858,231536
