"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",476,4637,1481,1232
"Tolerant",6046,287720,230551,7297
"Vulnerable",1457,245393,110033,37671
"Unclassified",2552,25487,56165,153963
