"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",1845,3068,5849,1341
"Tolerant",79405,149711,252501,10409
"Vulnerable",13079,259028,160598,40042
"Unclassified",8546,12519,40007,134213
